ID,Tree Canopy Percentage,Grass/Shrubs Percentage,Bare Soil Percentage,Water Percentage,Buildings Percentage,Roads Percentage,Other Impervious Percentage,Railroads Percentage,accidents,injury,building,sky,tree,road,sidewalk,person,car,skyscraper,streetlight,wall,fence,railing,awning,signboard,ashcan,earth,van,plant,chair,bulletin board,grass,bicycle,ceiling,minibike,windowpane,mountain,column,bridge,water,sculpture,fountain,booth,lamp,pier,glass,person_number,car_number,bus_number,truck_number,motorcycle_number,traffic light,fire hydrant,bicycle_number,bench_number,dining table,stop sign,dog
960,10.87111169,1.999242431,0,0,9.033545514,43.12413965,13.05420312,0,1,0,0.376881,0.069597,0.099127,0.326865,0.014588,0.003203,0.099316,0,0.00275,0,0,0,0,3.30E-05,0,0,0,0.000406,0,0,0,0.001141,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17.5,0,0.5,0,3.5,0,0.5,1,0,0,0
959,16.36348519,0.606978871,0,0,5.30298131,40.44216147,15.37125488,0,1,0,0.399824,0.062293,0.112035,0.344109,0.049469,0.00375,0.005621,0,0.001391,0,0,0,0,0.000438,4.30E-05,0,0,0.001953,0,0,0,0,0,0.003492,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,1,7,0,0,0,0,0,0
958,36.31987879,0.226346763,0,0,2.00755721,31.88255837,7.650520598,0,1,2,0.112297,0.140047,0.278028,0.335358,0.008061,0.008803,0.006746,0,5.50E-05,0.030446,0.006662,0,0,0.002104,0.00124,0,0,0.004532,0,0,0.015004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,8.5,0.5,1.5,0,4,0,0,0,0,0,0
957,40.02827025,0.467475356,0,0,5.082177733,26.63870437,5.872081744,0,1,2,0.180471,0.092205,0.260494,0.358108,0.023434,0.004082,0.010485,0,0,5.10E-05,0.006078,1.40E-05,0,0.000471,0.000737,0,0.003465,0,0,0,0.015034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,2,0,4,0.5,0,0.5,0,1,0
956,12.14976513,0.22289767,0,0,7.991157778,41.77028645,15.71889104,0,4,0,0.364447,0.070459,0.096137,0.381826,0.030088,0.003566,0.010253,0,0.00493,0.000545,0,0,0.004326,0,0.004668,0,0,0.001147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0.5,1.5,0.5,4,0.5,0.5,1,0,0,0
955,7.763232047,0.278083166,0,0,7.988654946,43.92328231,18.13360926,0,1,0,0.365828,0.085094,0.064643,0.323442,0.022565,0.005088,0.038223,0,1.40E-05,0.001147,0.000635,0,0,0.000237,0.000608,0,0.014996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,18,0.5,2,0,4,0,0,0,0,0,0
954,19.88855117,1.457124436,0,0,9.649995395,31.56765221,15.28691167,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,8.909747693,1.002392809,0,0,13.80253324,39.94789405,14.41690302,0,0,0,0.367945,0.088164,0.084012,0.343406,0.00732,0.005523,0.01143,0,0,0,0,0,0,0.001203,0.000395,0,0.08923,0.001371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,1,2,0,0,0,2,0,0,0,0
952,17.11551076,0.004619322,0,0,14.40212119,33.42910727,13.13827478,0,0,0,0.416242,0.057672,0.084531,0.35016,0.016859,0,0.021711,0,0.003359,0,0,0,0.001559,2.30E-05,0.000805,0,0.041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,1,0,4,0,0,0,0,0,0
951,11.88736246,0,0,0,7.760460454,45.77747804,12.65601759,0,2,0,0.448219,0.092211,0.016797,0.309402,0.033102,0.007441,0.075473,0,0,0,0,0,0,0.001336,0,0,0.013316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,1,3,0,1,0,0,0,0,0,0
950,14.48064966,0.540460639,0,0,6.439334448,39.34738223,17.27164383,0,6,0,0.387203,0.065359,0.107375,0.355967,0.036065,0.011674,0.031287,0,0.000184,0,0,0,0.001696,4.30E-05,7.40E-05,0,0,0.000442,0,0,0,7.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,16,0.5,1,0.5,2.5,0,1.5,0,0,0,0
949,12.5211334,0.194935376,0,0,6.172337654,44.34179285,14.84280448,0,0,0,0.482364,0.058196,0.013604,0.380737,0.030354,0.000493,0.027248,0,9.60E-05,0,0,0,0.000735,7.80E-05,2.00E-06,0,0,4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19.5,0,0.5,0.5,4.5,0.5,0,0,0,1,0
948,1.62844248,0.391452519,0,0,1.036197845,50.59500783,24.19729207,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,1.62844248,0.391452519,0,0,1.036197845,50.59500783,24.19729207,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,1.193632727,0.012934101,0,0,1.173307711,55.18888406,20.51440766,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,0.69197439,0,0,0,0.254986558,56.44164411,20.69363735,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,0,0.012010236,0,0,0.68550734,53.57951238,4.275644164,19.52956828,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,0,0.50442993,0,0,0,54.5661995,17.48875195,5.52655648,1,2,0.156737,0.205842,0.032452,0.274195,0.116164,0,0.012783,0,0.000971,0.008643,0.009918,0.015041,0,0.002422,4.00E-06,0.000541,0,0,0,0,0.003222,0,0.087787,0,0,6.90E-05,0.06616,0,0,0,0,0,0,0,0,1.5,5.5,0,0,0,1,0.5,0,0,0,0,0
943,0,0.012010236,0,0,6.098428507,39.98115317,8.896813592,23.10122782,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,0,0,0,0,0,54.00633771,24.07960015,0,1,2,0.290533,0.196998,0.001578,0.359204,0.058231,0,0.00016,0,0.00011,0.010055,0.010619,0,0,0.011611,0,0,0,0.015383,0,0,0,0,0,0,0,0,0.000342,0.043905,0,0,0,0,0,0,0,3,1,0,0,0,2.5,0,0,1,0,0,0
941,27.13666725,0.031411388,0,0,5.157010745,35.26759731,10.48678412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,2.266740352,0.158423137,0,0,0.674219398,58.08234319,16.66390347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,0.016579166,0,0,0,1.809892235,57.64944276,18.3826103,0,6,0,0.293801,0.232832,0,0.330723,0.002828,0.004621,0.133637,0,0,0,0,0,0,3.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,0,1,0,6,0,0,0,0,0,0
938,0,0,0,0,1.525300025,57.95955322,18.59276984,0,16,2,0.422316,0.134473,0,0.398566,0.020465,0.009055,0.013316,0,0.00077,0,0,0,0,0.000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,2,0,0,0,0,0,0
937,1.383024917,0.329819569,0,0,0.771426724,62.44768618,13.15675206,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,1.696214928,0.093310298,0,0,0.841640414,63.43252557,12.02409438,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,1.696214928,0.093310298,0,0,0.841640414,63.43252557,12.02409438,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,4.451178389,0.191239918,0,0,0.003695457,51.35577092,22.08220545,0,0,0,0.424965,0.08973,0.018562,0.309797,0.005527,0,0.13477,0,0.000465,0,0,0,0,0,0,0,0.005676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,2,0,0,0,1,0,0,0,0
934,10.88866511,1.132657681,0,0,3.275099084,43.68954463,19.09442817,0,0,0,0.093713,0.240032,0.206766,0.372436,0.051756,0,0.031037,0,0.001578,0.00076,0,0,0,0.000795,0,0,0,0.000757,0,0,0.000186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,24,0,0,0,1,0.5,0,1,0,0,0
933,13.87921398,1.094779243,0,0,0.991306437,44.05539491,18.06801489,0,4,0,0.144707,0.155895,0.237629,0.319411,0.021168,0.000547,0.110014,0,0.000742,0.001985,0,0,0,0.000237,0,0,0.006053,0.001502,0,0,5.30E-05,0,0,6.10E-05,0,0,0,0,0,0,0,0,0,0,0,9.5,20.5,0,2,0,1.5,0.5,0,1,0,0,0
932,0,0,0,0,0.219879713,61.23003298,16.63787289,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,7.152557718,1.225967979,0,0,2.317051764,46.01583503,21.3736015,0,2,0,0.19852,0.182602,0.149211,0.290487,0.028289,0.000463,0.073365,0,0.000323,0,0,0,0.002762,0.000188,0,0,0,0.069768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.5,0,1,0.5,1.5,0,0,0.5,0,0.5,0
930,4.539007092,1.026987197,0,0,2.868195634,47.71575942,21.70673298,0,1,0,0.272787,0.203037,0.037715,0.362459,0.02409,0.002315,0.035043,0,0.003756,0,0.000809,0,0,0.002279,0,0,0.001987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14.5,0,1.5,0,1.5,0,0,0,0,0.5,0
929,7.632043311,1.092931514,0,0,3.443242394,45.72758936,20.19844606,0,1,0,0.238936,0.222193,0.065243,0.355815,0.0314,0.000498,0.071941,0,0.004094,0.000143,1.00E-05,0,0,0.001637,0,0,0,0.003678,0,0,9.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0.5,0,2,0,0.5,0,0,0,0
928,7.337330586,0.43421624,0,0,2.613612217,46.68286509,21.01052281,0,1,8,0.273707,0.222109,0.036273,0.357461,0.070652,0.006875,0.026766,0,0.001465,0,0,0,0,0.001492,0,0,0,0,0,0,2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,2,0,1,0,0,1,0,0,0
927,5.224452841,0.158904666,0,0,2.97391931,48.05665136,21.67478128,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,9.406786707,0.127493279,0,0,1.8264798,48.32549588,18.39783446,0,1,0,0.308084,0.209024,0.020905,0.288666,0.09922,0.002348,0.057704,0,0.000725,0.000151,0,0,0.000399,0.001463,0,0,0.001196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26.5,0.5,1.5,0,2,0,2.5,0,0,0,0
925,11.33766318,0.041573895,0,0,1.859738916,45.47352667,19.36604429,0,3,0,0.224869,0.27542,0.035106,0.313002,0.062819,0.005647,0.074742,0,0.000104,0,0.005662,0,0,0.000108,0,0,0.001649,0,0,0,0.000344,0,0,3.30E-05,0,0,0,0,0,0,0,0,0,0,0,17.5,25.5,0.5,1,0,0.5,0,0,0.5,0,0,0
924,10.18375662,0.029563659,0,0,2.275477869,47.12447224,18.47174361,0,2,0,0.151031,0.255086,0.119402,0.328441,0.072055,0.002418,0.060934,0,0.000215,0,0,0,0,0.000211,0,0,0.003297,0,0,0,0.001371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,1,1,0,6,1,1,2,0,0,0
923,9.294075258,0.739091472,0,0,5.68823274,43.52232518,18.84221321,0,2,4,0.216912,0.227803,0.096096,0.336792,0.056219,0.010117,0.015133,0,0,0,0.001158,0.007721,0,6.30E-05,4.90E-05,0,0.000635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,3,0,1.5,0,0,1.5,0,0,0
922,22.33903974,1.29433394,0,0,0,40.41998873,14.02148908,0,0,0,0.093713,0.240032,0.206766,0.372436,0.051756,0,0.031037,0,0.001578,0.00076,0,0,0,0.000795,0,0,0,0.000757,0,0,0.000186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,24,0,0,0,1,0.5,0,1,0,0,0
921,31.98213134,2.424242424,0,0,0,32.54305978,10.89988026,0,1,0,0.099957,0.148993,0.288252,0.305782,0.033086,0.001315,0.088934,0,0.002061,3.10E-05,4.70E-05,0,0.000848,0,0,0,0,0.028998,0,0,0.001613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,22,0,0.5,0,0,0,0,0,0,0,0
920,9.705194889,0.838868821,0,0,4.229450947,44.10343585,19.21083508,0,1,0,0.238936,0.222193,0.065243,0.355815,0.0314,0.000498,0.071941,0,0.004094,0.000143,1.00E-05,0,0,0.001637,0,0,0,0.003678,0,0,9.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0.5,0,2,0,0.5,0,0,0,0
919,5.162553931,0.648552767,0,0,4.355096498,46.5452093,21.36990604,0,1,8,0.245983,0.232186,0.044766,0.366299,0.044459,0.004305,0.056723,0,0.00173,0,0,0,0,0.001192,0,0,6.00E-06,0,0,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,26.5,0,2.5,0,1,0,0,0.5,0,0,0
918,16.99171294,0.177381953,0,0,3.64464482,39.82871555,17.43793941,0,1,0,0.224027,0.17947,0.136758,0.303526,0.019553,0.004932,0.117152,0,5.30E-05,0,0,0,0.002703,0.001631,0.000946,0,0.008073,0,0,0,0.000455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,26,0,0.5,0.5,1.5,0,1,0,0,1.5,0
917,22.38061363,0.39818553,0,0,0.27253998,40.2860284,14.74025554,0,4,0,0.328424,0.159457,0.049102,0.344551,0.020136,0.000266,0.072119,0,0.000194,0,0,0,0.000489,0.015778,0,0,0.002145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.5,0,0.5,0.5,0.5,0,0.5,0.5,0,0,0
916,7.726812195,1.3300175,0,0,0.332504375,50.45869025,18.00036843,0,2,0,0.296663,0.177237,0.059307,0.401383,0.044481,0.000815,0.013049,0,0.000155,0.000582,0,0,0.002498,0.000781,0,0,0,4.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0.5,0,4,0.5,0,1,0,0,0
915,3.521770863,0.326124112,0,0,6.049463697,49.74455151,18.44679927,0,1,2,0.291922,0.183086,0.051562,0.341906,0.010191,0.00023,0.11366,0,6.20E-05,0,0,0,0,0.00482,0.000941,0,0.000215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,2,0,3,1,1,0,0,0,0
914,0.957123456,0.072061419,0,0,8.03207657,36.72453137,32.30106891,0,4,2,0.32323,0.212141,0.005496,0.235484,0.011461,0.000121,0.185352,0,0.001652,0,0.000215,0,0.001645,0,0,0,0.012922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,1,0,5,0,0,0,0,0,0
913,8.79426465,0.473018542,0,0,4.44933066,21.43088109,13.46901821,29.46757698,1,0,0.282504,0.11773,0.137703,0.242531,0.089137,0,0.023383,0,0,0.073402,0,0,0,0.000781,0,0,0.004551,0.027203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1,0,0,0,0,0,0
912,5.477572073,0.388689325,0,0,0.244082159,29.56709957,8.414847564,33.76162844,1,0,0.282504,0.11773,0.137703,0.242531,0.089137,0,0.023383,0,0,0.073402,0,0,0,0.000781,0,0,0.004551,0.027203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1,0,0,0,0,0,0
911,42.0580002,0.002771593,0,0,6.558512948,16.3062056,13.15767593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,25.85526741,0.120102364,0,0,3.424765107,38.49927477,10.18837594,0,2,0,0.215335,0.115576,0.214225,0.403433,0.023727,0.000577,0.017512,0,4.30E-05,0.00056,0.002728,0.000626,0,0.000522,0,0,0,0.004352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333,7.333333,0.333333,1,0,3.666667,0.666667,0,0,0,0,0
909,15.02440822,0.908169844,0,0,0.299346044,48.40011053,13.22004237,0,0,0,0.059882,0.31567,0.135437,0.306354,0.015202,4.60E-05,0.08626,0.001534,0.002097,0.024184,0.014136,0.023474,0,0.000811,0,0.001474,0.000265,0,0,0,0.001514,0,0,0,0,0.000873,0,0.003323,0.003963,0,0,0,0,0,0,3.75,22.25,0.75,1,0,0,0,0,0,0,0.25,0
908,15.50796721,0.867642995,0,0,4.477295754,45.16441006,11.83568205,0,5,0,0.416629,0.066266,0.0665,0.355871,0.019098,0.002504,0.055391,0,0.000434,0,0,0,0,0.001367,0.00434,0,0.002801,0.008801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,1,0,1,0,1,0,0,0,0
907,9.221089975,0.197706969,0,0,14.97676481,38.1796177,15.50336749,0,2,2,0.376359,0.121684,0.049,0.310297,0.088309,0.003582,0.03059,0,0.000109,0.007496,0,0,0.009738,0,0.002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,1,0,1,0,1,5,0,0,0,0
906,13.13919864,0,0,0,14.25984608,37.6899696,12.9692076,0,1,2,0.499262,0.042258,0.016473,0.366789,0.042277,0.005254,0.008074,0,2.70E-05,0,0,0,0,0.008086,0.003102,0,0,0.004449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,1,0,3,0,0,0,0,0,0
905,12.94648614,2.538454453,0,0,7.913788339,43.12240951,11.32817537,0,1,4,0.21748,0.092668,0.229383,0.285949,0.004488,0.000418,0.089516,0,3.50E-05,0,0.000426,0,0,0.000125,0.000234,0,0.002699,0.0755,0,0,0.000586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,1,1,0,1,0,0,0,0,0,0
904,7.495311388,0,0,0,14.34391774,39.88876673,16.36071359,0,6,0,0.395715,0.062289,0.087406,0.401176,0.021688,0.003559,0.016684,0,0.002637,0,0,0,0.001438,5.50E-05,0.002566,0,0,0.001453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,1,1,0,3,0,2,0,0,0,0
903,0,0.633692549,0,0,4.982039237,52.35239937,19.88670904,0,4,0,0.417095,0.104355,0.036528,0.329639,0.056064,0.005426,0.034285,0,0.000342,0.000899,0.002914,0,0,0.001713,0.000768,0,0,0.000797,0,0,0,0.00108,0,0.002227,0,0,0,0,0,0,0,0,0,0,0,24.5,16,0,2.5,2,4,0,4.5,1,0,0,0
902,9.529335912,0,0,0,6.298240766,47.92852538,14.09597495,0,5,0,0.615254,0.041246,0.012223,0.286152,0.001969,0.000852,0.01877,0,0,0.011965,0.001004,0,0,0,0,0,0,0,0,0,0.000484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,2,1,1,0,0,0,0,0,0
901,7.184305057,1.193699917,0,0,5.149673022,40.49369071,23.82978723,0,4,0,0.447395,0.08307,0.03993,0.358703,0.049906,2.30E-05,0.010809,0,0.002039,0,0,0,0.003422,4.00E-06,0.001816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,1,0,5,1,0,0,0,0,0
900,9.439992631,0.046053238,0,0,6.157317859,38.36234687,23.84084001,0,1,0,0.323487,0.093604,0.134368,0.35766,0.028922,0.000633,0.045254,0,0.00094,0.000145,4.30E-05,0,0.001455,0.002807,0.000481,0,0.001596,0.001147,0,0,0.000461,0,0,2.40E-05,0,0,0,0,0,0,0,0,0,0,0,9.5,19,0,1.5,0.5,2.5,1.5,0,1.5,0,0,0
899,6.285049103,1.905932133,0,0,14.84280448,38.53807707,16.5159228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,34.05456343,0.711375542,0,0,1.971526501,34.46013987,6.872626823,0,4,2,0.295975,0.086221,0.148493,0.383426,0.031465,0.000646,0.034606,0,0.001186,0,0.000682,0.000297,0.003141,0.00109,0,0,0.001752,0.001856,0,0,0.002502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,12.5,0,1,0,3.5,0,0,0.5,0,0,0
897,15.90155302,0.245747914,0,0,4.110272448,42.81926442,14.9952421,0,2,2,0.399316,0.100729,0.0478,0.328088,0.05852,0.000582,0.052467,0,0.000953,0.000295,0.000467,0,0.000346,0.000356,0,0,0.000149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.5,0,2.5,0.5,4,1,1,1,0,0,0
896,34.60241498,0.114559178,0,0,1.966907179,34.86571632,6.534492475,0,3,0,0.2746,0.066053,0.193485,0.374031,0.049787,0.003508,0.015453,0,0.000141,0.00384,0.001261,0.000199,0,0.000774,0,0.005455,0,0.00027,0,0,0,0.001565,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,1.5,0,3.5,0,1,0.5,0,0,0
895,17.41853826,0.057279589,0,0,18.52532774,31.96755388,10.11816225,0,1,0,0.256352,0.160641,0.12559,0.316145,0.020016,0.001035,0.106957,0,0.000207,0,0,0,0.00525,0.006336,0.001473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,2,0,0,0,0,0,0
894,2.890301188,0.102238187,0,0,13.09661969,39.40130791,22.35516257,0,3,4,0.410926,0.109293,0.014541,0.337715,0.0202,0.001063,0.029072,0,0.000758,0,0,0,0.009891,0.000451,0,0,0.063045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.5,0,1,0,2.5,0,0,0,0,0,0
894,2.890301188,0.102238187,0,0,13.09661969,39.40130791,22.35516257,0,3,4,0.410926,0.109293,0.014541,0.337715,0.0202,0.001063,0.029072,0,0.000758,0,0,0,0.009891,0.000451,0,0,0.063045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.5,0,1,0,2.5,0,0,0,0,0,0
893,18.77037856,0.675140462,0,0,0,43.72570692,14.67900893,0,0,0,0.190164,0.216227,0.128531,0.286141,0.008992,0.001191,0.160574,0,0,0.001359,0,0,0,0.000363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,1,0,1,0,0,0,0,0,0
892,8.694487301,0.48318105,0.488724236,0,0,29.7391931,4.124130413,34.55899336,6,0,0.293762,0.088381,0.129957,0.209694,0.03649,0,0.029414,0,0,0.112655,0.000252,0,0,0.031363,0,0.001428,0.009912,0.016852,0,0,0.000153,0,0,0,0,0.009963,0,0,0,0,0,0,0,0,0,2,14,0.5,0.5,0,1.5,0.5,0,0,0,0,0
891,3.263088848,0.653172088,0,0,1.893921897,61.65501058,10.59395238,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,7.262497575,0.586653856,0,0,3.769366506,53.14067682,13.32397151,0,2,6,0.216121,0.193422,0.117426,0.349258,0.002203,0,0.049703,0,0,0.066957,0,0,0,0,0,0,0.000422,0.001207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,1,1,1,0,0,0,0,0,0,0
889,12.03094778,0.243161094,0,0,1.761996868,50.20171318,13.61057382,0,1,2,0.120379,0.217286,0.206023,0.364903,0.047221,0.001018,0.019672,0,0.001201,0.003903,0.007889,0.00025,0,0.004096,0,0.000119,0,0.005707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0.5,0,2,1,1,0.5,0,0,0
888,6.698903933,0.512112001,0,0,4.50953302,52.31924104,13.80215529,0,2,0,0.294873,0.185143,0.04834,0.413588,0.016348,0.000235,0.019967,0,0,0,9.60E-05,0,0,0.005364,0.000405,0,0.012531,0,0,0,0.000147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22.5,0.5,2.5,0,1,0.5,0,0,0,0,0
887,29.25324045,0.028639795,0,0,5.515470108,32.98195693,10.30940217,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,12.60150959,0.28732181,0,0,5.540414446,44.53026118,15.10795355,0,0,0,0.282903,0.167743,0.100006,0.367315,0.02623,0.001848,0.041276,0,0.000246,0.000305,0.00074,0,0,0,0.001324,0.00934,0,0.000375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,27.5,0,0.5,0.5,0,0,0,0,0,0,0
885,11.6868839,0.344601399,0,0,2.834415794,47.37022016,15.84612116,0,2,6,0.395109,0.120328,0.017211,0.359891,0.067066,0.000387,0.030934,0,0.000555,0,0,0,0.004863,0.003281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,1,0,2,0,1,0,0,0,0
884,33.11406953,0.939570034,0,0,2.19048235,39.23651851,2.606221302,0,1,0,0.189262,0.235172,0.083406,0.343742,0.096883,0.001379,0.026543,0,0,0,6.20E-05,0,0,0.019551,0,0,0.001055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,2,0,0,0,0,0,0,1,0
883,23.83015678,0.083147791,0,0,3.802625622,38.97321717,11.39956209,0,2,0,0.223787,0.119235,0.205951,0.391449,0.025371,0.000865,0.025332,0,6.50E-05,0.00084,0.004091,0.00094,0,0.000783,0,0,0,0.000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8,0.5,0.5,0,3,1,0,0,0,0,0
